year,record_type,job_category,company_size,source_item,nominal_wage,daily_wage,hourly_wage,source_file,cpi,real_wage,real_wage_growth
2018,job_category,油漆、建築物清潔及有關工作人員,,油漆、建築物清潔及有關工作人員,24880,1100,,raw_wages_2018.csv,97.755,25451.383560943177,-9.02910606218743
2019,job_category,油漆、建築物清潔及有關工作人員,,油漆、建築物清潔及有關工作人員,35214,1250,,raw_wages_2019.csv,98.30166666666666,35822.383479425574,40.748275604149775
2020,job_category,油漆、建築物清潔及有關工作人員,,油漆、建築物清潔及有關工作人員,30641,,,raw_wages_2020.csv,98.0675,31244.805873505495,-12.77854001130101
2021,job_category,油漆、建築物清潔及有關工作人員,,油漆、建築物清潔及有關工作人員,31167,1000,,raw_wages_2021.csv,100,31167,-0.24902018537253934
2022,job_category,油漆、建築物清潔及有關工作人員,,油漆、建築物清潔及有關工作人員,31972,2084,,raw_wages_2022.csv,102.94666666666667,31056.857919958555,-0.3533932686541674
2023,job_category,油漆、建築物清潔及有關工作人員,,油漆、建築物清潔及有關工作人員,28222,2501,190,raw_wages_2023.csv,105.5125,26747.54176045492,-13.875570318832132
2024,job_category,油漆、建築物清潔及有關工作人員,,油漆、建築物清潔及有關工作人員,31669,2242,183,raw_wages_2024.csv,107.81333333333333,29373.91788276033,9.819130841356017
2015,job_category,法律及有關助理專業人員,,法律及有關助理專業人員,30670,,,raw_wages_2015.csv,94.53999999999999,32441.294690078274,
2016,job_category,法律及有關助理專業人員,,法律及有關助理專業人員,29071,,,raw_wages_2016.csv,95.85666666666667,30327.572417150604,-6.5155299537848705
2017,job_category,法律及有關助理專業人員,,法律及有關助理專業人員,34233,,,raw_wages_2017.csv,96.4525,35492.08159456727,17.02908860089334
2018,job_category,法律及有關助理專業人員,,法律及有關助理專業人員,36709,,,raw_wages_2018.csv,97.755,37552.043373740475,5.804003841489291
2019,job_category,法律及有關助理專業人員,,法律及有關助理專業人員,39488,,200,raw_wages_2019.csv,98.30166666666666,40170.22430952341,6.972139730787008
2020,job_category,法律及有關助理專業人員,,法律及有關助理專業人員,39874,,,raw_wages_2020.csv,98.0675,40659.74966222245,1.2186273816324977
2021,job_category,法律及有關助理專業人員,,法律及有關助理專業人員,35993,,,raw_wages_2021.csv,100,35993,-11.477566145859463
2022,job_category,法律及有關助理專業人員,,法律及有關助理專業人員,38411,,,raw_wages_2022.csv,102.94666666666667,37311.55290765445,3.663359285567891
2023,job_category,法律及有關助理專業人員,,法律及有關助理專業人員,37816,,,raw_wages_2023.csv,105.5125,35840.30328160171,-3.9431476617820316
2024,job_category,法律及有關助理專業人員,,法律及有關助理專業人員,35807,,,raw_wages_2024.csv,107.81333333333333,33212.033143705165,-7.333280963740451
2015,job_category,法律專業人員,,法律專業人員,38844,,,raw_wages_2015.csv,94.53999999999999,41087.37042521684,
2016,job_category,法律專業人員,,法律專業人員,48444,,,raw_wages_2016.csv,95.85666666666667,50537.95597593629,23.00119343952778
2017,job_category,法律專業人員,,法律專業人員,56978,,,raw_wages_2017.csv,96.4525,59073.63728260025,16.889644905164424
2018,job_category,法律專業人員,,法律專業人員,48928,,,raw_wages_2018.csv,97.755,50051.659761649025,-15.272425968611525
2019,job_category,法律專業人員,,法律專業人員,50583,,,raw_wages_2019.csv,98.30166666666666,51456.90985232533,2.8075993830539048
2020,job_category,法律專業人員,,法律專業人員,54360,,,raw_wages_2020.csv,98.0675,55431.20809646417,7.723546275018389
2021,job_category,法律專業人員,,法律專業人員,45006,,,raw_wages_2021.csv,100,45006,-18.807470474613687
2022,job_category,法律專業人員,,法律專業人員,44641,,,raw_wages_2022.csv,102.94666666666667,43363.23015153477,-3.6501129815251887
2023,job_category,法律專業人員,,法律專業人員,51177,,,raw_wages_2023.csv,105.5125,48503.257907830826,11.853424521960187
2024,job_category,法律專業人員,,法律專業人員,52755,,,raw_wages_2024.csv,107.81333333333333,48931.79569626515,0.883523719682211
2015,job_category,清潔工及幫工,,清潔工及幫工,22110,1500,128,raw_wages_2015.csv,94.53999999999999,23386.926168817434,
2016,job_category,清潔工及幫工,,清潔工及幫工,22195,1000,123,raw_wages_2016.csv,95.85666666666667,23154.362416107382,-0.9944177829583123
2017,job_category,清潔工及幫工,,清潔工及幫工,22723,1200,134,raw_wages_2017.csv,96.4525,23558.746533267673,1.7464705349821363
2018,job_category,清潔工及幫工,,清潔工及幫工,23808,1289,158,raw_wages_2018.csv,97.755,24354.764462175848,3.3788636750436085
2019,job_category,清潔工及幫工,,清潔工及幫工,24160,,167,raw_wages_2019.csv,98.30166666666666,24577.406283379394,0.9141612580541247
2020,job_category,清潔工及幫工,,清潔工及幫工,24652,1264,159,raw_wages_2020.csv,98.0675,25137.787748234634,2.2800675481944532
2021,job_category,清潔工及幫工,,清潔工及幫工,25391,1397,147,raw_wages_2021.csv,100,25391,1.0072972781113076
2022,job_category,清潔工及幫工,,清潔工及幫工,25938,,182,raw_wages_2022.csv,102.94666666666667,25195.570521953112,-0.7696801151860444
2023,job_category,清潔工及幫工,,清潔工及幫工,26651,1827,182,raw_wages_2023.csv,105.5125,25258.61864707973,0.2502349572583995
2024,job_category,清潔工及幫工,,清潔工及幫工,28710,1600,184,raw_wages_2024.csv,107.81333333333333,26629.359386594115,5.426823844434048
2015,job_category,測量師及製圖師,,測量師及製圖師,35456,,,raw_wages_2015.csv,94.53999999999999,37503.702136661734,
2016,job_category,測量師及製圖師,,測量師及製圖師,29570,,,raw_wages_2016.csv,95.85666666666667,30848.14132211288,-17.746410181843654
2017,job_category,測量師及製圖師,,測量師及製圖師,37552,,,raw_wages_2017.csv,96.4525,38933.153624841245,26.20907437600717
2018,job_category,測量師及製圖師,,測量師及製圖師,35605,,,raw_wages_2018.csv,97.755,36422.68937650249,-6.448139990224067
2019,job_category,測量師及製圖師,,測量師及製圖師,35468,,,raw_wages_2019.csv,98.30166666666666,36080.7717739611,-0.9387489183101505
2020,job_category,測量師及製圖師,,測量師及製圖師,37872,,,raw_wages_2020.csv,98.0675,38618.29862084789,7.03290623267121
2021,job_category,測量師及製圖師,,測量師及製圖師,40097,,,raw_wages_2021.csv,100,40097,3.8290174139205657
2022,job_category,測量師及製圖師,,測量師及製圖師,36895,,,raw_wages_2022.csv,102.94666666666667,35838.94573241808,-10.619383663570648
2023,job_category,測量師及製圖師,,測量師及製圖師,39118,,,raw_wages_2023.csv,105.5125,37074.28029854283,3.4469054289376855
2024,job_category,測量師及製圖師,,測量師及製圖師,42041,,,raw_wages_2024.csv,107.81333333333333,38994.24931981202,5.178708813248778
2015,job_category,營建工程技術員,,營建工程技術員,30050,,,raw_wages_2015.csv,94.53999999999999,31785.48762428602,
2016,job_category,營建工程技術員,,營建工程技術員,25291,,,raw_wages_2016.csv,95.85666666666667,26384.18472024203,-16.9929842445364
2017,job_category,營建工程技術員,,營建工程技術員,33037,,,raw_wages_2017.csv,96.4525,34252.092999144654,29.820547279849595
2018,job_category,營建工程技術員,,營建工程技術員,42643,,,raw_wages_2018.csv,97.755,43622.321108894685,27.356658496705656
2019,job_category,營建工程技術員,,營建工程技術員,33543,,,raw_wages_2019.csv,98.30166666666666,34122.51402994185,-21.777399362217352
2020,job_category,營建工程技術員,,營建工程技術員,35212,1754,,raw_wages_2020.csv,98.0675,35905.88115328728,5.226364979381537
2021,job_category,營建工程技術員,,營建工程技術員,41742,1540,,raw_wages_2021.csv,100,41742,16.25393573213676
2022,job_category,營建工程技術員,,營建工程技術員,37558,1997,,raw_wages_2022.csv,102.94666666666667,36482.968527392826,-12.598896728971232
2023,job_category,營建工程技術員,,營建工程技術員,39095,2000,176,raw_wages_2023.csv,105.5125,37052.48193342021,1.5610391067814922
2024,job_category,營建工程技術員,,營建工程技術員,38781,1815,,raw_wages_2024.csv,107.81333333333333,35970.504575810046,-2.9201211393999893
2015,job_category,營建構造及有關工作人員,,營建構造及有關工作人員,22780,1570,,raw_wages_2015.csv,94.53999999999999,24095.62090120584,
2016,job_category,營建構造及有關工作人員,,營建構造及有關工作人員,31594,2500,,raw_wages_2016.csv,95.85666666666667,32959.627221198316,36.78679356857282
2017,job_category,營建構造及有關工作人員,,營建構造及有關工作人員,26550,1924,,raw_wages_2017.csv,96.4525,27526.502682667633,-16.48418078902395
2018,job_category,營建構造及有關工作人員,,營建構造及有關工作人員,25710,1677,,raw_wages_2018.csv,97.755,26300.444990026084,-4.4540990432960115
2019,job_category,營建構造及有關工作人員,,營建構造及有關工作人員,24993,2042,,raw_wages_2019.csv,98.30166666666666,25424.79781624591,-3.329400601823451
2020,job_category,營建構造及有關工作人員,,營建構造及有關工作人員,44759,2257,,raw_wages_2020.csv,98.0675,45641.01256787417,79.51376800609411
2021,job_category,營建構造及有關工作人員,,營建構造及有關工作人員,33405,1721,,raw_wages_2021.csv,100,33405,-26.809248698585762
2022,job_category,營建構造及有關工作人員,,營建構造及有關工作人員,33489,1932,168,raw_wages_2022.csv,102.94666666666667,32530.436471959587,-2.618061751355827
2023,job_category,營建構造及有關工作人員,,營建構造及有關工作人員,28890,2390,,raw_wages_2023.csv,105.5125,27380.64210401611,-15.8306955776092
2024,job_category,營建構造及有關工作人員,,營建構造及有關工作人員,37090,2024,,raw_wages_2024.csv,107.81333333333333,34402.05293099184,25.64370404573475
2015,job_category,營養師,,營養師,31181,,,raw_wages_2015.csv,94.53999999999999,32981.80664269093,
2016,job_category,營養師,,營養師,30554,,,raw_wages_2016.csv,95.85666666666667,31874.673992419237,-3.356798074362133
2017,job_category,營養師,,營養師,33692,,,raw_wages_2017.csv,96.4525,34931.18374329333,9.589148273645165
2018,job_category,營養師,,營養師,37764,,,raw_wages_2018.csv,97.755,38631.272057695256,10.592507661903472
2019,job_category,營養師,,營養師,35854,,,raw_wages_2019.csv,98.30166666666666,36473.4405995151,-5.585711635271706
2020,job_category,營養師,,營養師,31311,,,raw_wages_2020.csv,98.0675,31928.008769470012,-12.462306147519076
2021,job_category,營養師,,營養師,36647,,,raw_wages_2021.csv,100,36647,14.780098767206407
2022,job_category,營養師,,營養師,33311,,,raw_wages_2022.csv,102.94666666666667,32357.53140784872,-11.704828750378693
2023,job_category,營養師,,營養師,34477,,,raw_wages_2023.csv,105.5125,32675.74931880109,0.983443103064352
2024,job_category,營養師,,營養師,36786,,,raw_wages_2024.csv,107.81333333333333,34120.08409596834,4.420203996167293
2015,job_category,牙醫助理人員及鑲牙生,,牙醫助理人員及鑲牙生,22801,,,raw_wages_2015.csv,94.53999999999999,24117.833721176223,
2016,job_category,牙醫助理人員及鑲牙生,,牙醫助理人員及鑲牙生,23000,,142,raw_wages_2016.csv,95.85666666666667,23994.15794415273,-0.5127980334108662
2017,job_category,牙醫助理人員及鑲牙生,,牙醫助理人員及鑲牙生,26000,,,raw_wages_2017.csv,96.4525,26956.27381353516,12.345154500845013
2018,job_category,牙醫助理人員及鑲牙生,,牙醫助理人員及鑲牙生,25171,,,raw_wages_2018.csv,97.755,25749.0665439108,-4.478390737440141
2019,job_category,牙醫助理人員及鑲牙生,,牙醫助理人員及鑲牙生,30280,,160,raw_wages_2019.csv,98.30166666666666,30803.139994235433,19.62818124573853
2020,job_category,牙醫助理人員及鑲牙生,,牙醫助理人員及鑲牙生,28251,,,raw_wages_2020.csv,98.0675,28807.708975960435,-6.478011717793796
2021,job_category,牙醫助理人員及鑲牙生,,牙醫助理人員及鑲牙生,29720,,170,raw_wages_2021.csv,100,29720,3.166829492761325
2022,job_category,牙醫助理人員及鑲牙生,,牙醫助理人員及鑲牙生,27705,,,raw_wages_2022.csv,102.94666666666667,26911.993265121095,-9.448205702822698
2023,job_category,牙醫助理人員及鑲牙生,,牙醫助理人員及鑲牙生,29449,,,raw_wages_2023.csv,105.5125,27910.437151996204,3.7100332072731668
2024,job_category,牙醫助理人員及鑲牙生,,牙醫助理人員及鑲牙生,30940,,183,raw_wages_2024.csv,107.81333333333333,28697.749196141478,2.820851711700856
2015,job_category,物理、化學及地球科學專業人員,,物理、化學及地球科學專業人員,31251,,,raw_wages_2015.csv,94.53999999999999,33055.849375925536,
2016,job_category,物理、化學及地球科學專業人員,,物理、化學及地球科學專業人員,36958,,,raw_wages_2016.csv,95.85666666666667,38555.48214347811,16.637396622329547
2017,job_category,物理、化學及地球科學專業人員,,物理、化學及地球科學專業人員,37600,,,raw_wages_2017.csv,96.4525,38982.91905342008,1.1086281020979971
2018,job_category,物理、化學及地球科學專業人員,,物理、化學及地球科學專業人員,48214,,,raw_wages_2018.csv,97.755,49321.262339522276,26.520187654329042
2019,job_category,物理、化學及地球科學專業人員,,物理、化學及地球科學專業人員,46452,,,raw_wages_2019.csv,98.30166666666666,47254.5395974975,-4.1903281546154965
2020,job_category,物理、化學及地球科學專業人員,,物理、化學及地球科學專業人員,45714,,,raw_wages_2020.csv,98.0675,46614.83162107732,-1.3537492521756844
2021,job_category,物理、化學及地球科學專業人員,,物理、化學及地球科學專業人員,59470,,,raw_wages_2021.csv,100,59470.00000000001,27.577421030756465
2022,job_category,物理、化學及地球科學專業人員,,物理、化學及地球科學專業人員,54323,,,raw_wages_2022.csv,102.94666666666667,52768.099987048314,-11.269379540863788
2023,job_category,物理、化學及地球科學專業人員,,物理、化學及地球科學專業人員,79464,,,raw_wages_2023.csv,105.5125,75312.40374363227,42.7233570322171
2024,job_category,物理、化學及地球科學專業人員,,物理、化學及地球科學專業人員,64035,,,raw_wages_2024.csv,107.81333333333333,59394.32352213703,-21.13606714198274
2015,job_category,物理及化學技術員,,物理及化學技術員,26767,,,raw_wages_2015.csv,94.53999999999999,28312.883435582826,
2016,job_category,物理及化學技術員,,物理及化學技術員,27154,,,raw_wages_2016.csv,95.85666666666667,28327.711513718394,0.05237219363158907
2017,job_category,物理及化學技術員,,物理及化學技術員,30361,,,raw_wages_2017.csv,96.4525,31477.670355874652,11.119708136786176
2018,job_category,物理及化學技術員,,物理及化學技術員,39833,,,raw_wages_2018.csv,97.755,40747.78783693929,29.44982070229529
2019,job_category,物理及化學技術員,,物理及化學技術員,31819,,,raw_wages_2019.csv,98.30166666666666,32368.728912700702,-20.563224089045352
2020,job_category,物理及化學技術員,,物理及化學技術員,33000,,,raw_wages_2020.csv,98.0675,33650.29189078951,3.9592626004722353
2021,job_category,物理及化學技術員,,物理及化學技術員,34738,,,raw_wages_2021.csv,100,34738,3.2323883333333248
2022,job_category,物理及化學技術員,,物理及化學技術員,34379,,,raw_wages_2022.csv,102.94666666666667,33394.96179251392,-3.866193239351956
2023,job_category,物理及化學技術員,,物理及化學技術員,30238,,,raw_wages_2023.csv,105.5125,28658.215851202465,-14.184013656734528
2024,job_category,物理及化學技術員,,物理及化學技術員,33320,,,raw_wages_2024.csv,107.81333333333333,30905.268365075437,7.840866736226659
2017,job_category,環境保護專業人員,,環境保護專業人員,33000,,,raw_wages_2017.csv,96.4525,34213.732147948474,
2018,job_category,環境保護專業人員,,環境保護專業人員,60000,,,raw_wages_2018.csv,97.755,61377.934632499615,79.39561333761118
2021,job_category,環境保護專業人員,,環境保護專業人員,42000,,,raw_wages_2021.csv,100,42000,-31.571499999999997
2022,job_category,環境保護專業人員,,環境保護專業人員,31800,,,raw_wages_2022.csv,102.94666666666667,30889.781116435694,-26.45290210372454
2023,job_category,環境保護專業人員,,環境保護專業人員,34500,,,raw_wages_2023.csv,105.5125,32697.547683923705,5.852312648878377
2024,job_category,環境保護專業人員,,環境保護專業人員,46739,,,raw_wages_2024.csv,107.81333333333333,43351.78085580015,32.58419645065547
2015,job_category,環境及職業衛生專業人員,,環境及職業衛生專業人員,35165,,,raw_wages_2015.csv,94.53999999999999,37195.89591707214,
2018,job_category,環境及職業衛生專業人員,,環境及職業衛生專業人員,38738,,1200,raw_wages_2018.csv,97.755,39627.64052989617,6.537669151041747
2018,job_category,環境及職業衛生專業人員,,環境及職業衛生專業人員,26976,,,raw_wages_2018.csv,97.755,27595.519410771827,-30.362951107439727
2018,job_category,環境及職業衛生專業人員,,環境及職業衛生專業人員,25656,938,141,raw_wages_2018.csv,97.755,26245.20484885684,-4.893238434163683
2019,job_category,環境及職業衛生專業人員,,環境及職業衛生專業人員,40141,,,raw_wages_2019.csv,98.30166666666666,40834.50602736475,55.58844467980357
2020,job_category,環境及職業衛生專業人員,,環境及職業衛生專業人員,43106,,,raw_wages_2020.csv,98.0675,43955.438855890076,7.642881308356886
2021,job_category,環境及職業衛生專業人員,,環境及職業衛生專業人員,38826,,,raw_wages_2021.csv,100,38826,-11.669634041664734
2022,job_category,環境及職業衛生專業人員,,環境及職業衛生專業人員,41487,,,raw_wages_2022.csv,102.94666666666667,40299.507835772565,3.7951574609091043
2023,job_category,環境及職業衛生專業人員,,環境及職業衛生專業人員,43794,,,raw_wages_2023.csv,105.5125,41505.982703471156,2.993770724484235
2024,job_category,環境及職業衛生專業人員,,環境及職業衛生專業人員,42351,,,raw_wages_2024.csv,107.81333333333333,39281.78332921098,-5.358744039745789
2016,job_category,環境及職業衛生專業人員（屬顧問性質）,,環境及職業衛生專業人員（屬顧問性質）,35813,,,raw_wages_2016.csv,95.85666666666667,37360.990367562685,
2017,job_category,環境及職業衛生專業人員（屬顧問性質）,,環境及職業衛生專業人員（屬顧問性質）,34394,,,raw_wages_2017.csv,96.4525,35659.00313625878,-4.555519579538747
2015,job_category,環境及職業衛生技術員,,環境及職業衛生技術員,29443,1250,,raw_wages_2015.csv,94.53999999999999,31143.431351808762,
2016,job_category,環境及職業衛生技術員,,環境及職業衛生技術員,29523,,,raw_wages_2016.csv,95.85666666666667,30799.109781966134,-1.1055993347458548
2017,job_category,環境及職業衛生技術員,,環境及職業衛生技術員,30282,800,160,raw_wages_2017.csv,96.4525,31395.76475467199,1.937247462441971
2018,job_category,環境及職業衛生技術員,,環境及職業衛生技術員,31148,1300,,raw_wages_2018.csv,97.755,31863.331798884967,1.4892678928720704
2019,job_category,環境及職業衛生技術員,,環境及職業衛生技術員,34832,1500,,raw_wages_2019.csv,98.30166666666666,35433.783760872146,11.205519826122279
2020,job_category,環境及職業衛生技術員,,環境及職業衛生技術員,34216,,,raw_wages_2020.csv,98.0675,34890.254161674355,-1.5339304514184748
2021,job_category,環境及職業衛生技術員,,環境及職業衛生技術員,31519,,160,raw_wages_2021.csv,100,31519,-9.662452288403077
2022,job_category,環境及職業衛生技術員,,環境及職業衛生技術員,35149,,,raw_wages_2022.csv,102.94666666666667,34142.92190130812,8.324889435921556
2023,job_category,環境及職業衛生技術員,,環境及職業衛生技術員,34115,1700,,raw_wages_2023.csv,105.5125,32332.662006871222,-5.3020063709530945
2024,job_category,環境及職業衛生技術員,,環境及職業衛生技術員,33822,1800,,raw_wages_2024.csv,107.81333333333333,31370.88795448924,-2.974620685972562
2015,job_category,環境工程師,,環境工程師,30221,,,raw_wages_2015.csv,94.53999999999999,31966.36344404485,
2016,job_category,環境工程師,,環境工程師,34069,,,raw_wages_2016.csv,95.85666666666667,35541.60726084084,11.184393317226204
2017,job_category,環境工程師,,環境工程師,33859,,,raw_wages_2017.csv,96.4525,35104.325963557196,-1.2303363043613347
2018,job_category,環境工程師,,環境工程師,37504,,,raw_wages_2018.csv,97.755,38365.30100762109,9.28938230419012
2019,job_category,環境工程師,,環境工程師,39413,,,raw_wages_2019.csv,98.30166666666666,40093.92855326292,4.505705677373539
2020,job_category,環境工程師,,環境工程師,41405,,,raw_wages_2020.csv,98.0675,42220.91926479211,5.305019458753146
2021,job_category,環境工程師,,環境工程師,45414,,,raw_wages_2021.csv,100,45414,7.562793020166647
2022,job_category,環境工程師,,環境工程師,44361,,,raw_wages_2022.csv,102.94666666666667,43091.24465742779,-5.11462399826531
2023,job_category,環境工程師,,環境工程師,39712,,,raw_wages_2023.csv,105.5125,37637.24677170951,-12.656858554625561
2024,job_category,環境工程師,,環境工程師,39962,,,raw_wages_2024.csv,107.81333333333333,37065.91639871382,-1.517991941496466
2015,job_category,生命科學技術員及有關助理專業人員,,生命科學技術員及有關助理專業人員,29296,,,raw_wages_2015.csv,94.53999999999999,30987.94161201608,
2016,job_category,生命科學技術員及有關助理專業人員,,生命科學技術員及有關助理專業人員,28274,,,raw_wages_2016.csv,95.85666666666667,29496.12268317279,-4.814191750848051
2017,job_category,生命科學技術員及有關助理專業人員,,生命科學技術員及有關助理專業人員,28519,,,raw_wages_2017.csv,96.4525,29567.922034161893,0.24341962420051377
2018,job_category,生命科學技術員及有關助理專業人員,,生命科學技術員及有關助理專業人員,34895,,,raw_wages_2018.csv,97.755,35696.38381668457,20.726724642475823
2019,job_category,生命科學技術員及有關助理專業人員,,生命科學技術員及有關助理專業人員,35200,,,raw_wages_2019.csv,98.30166666666666,35808.14160492362,0.3130787387679801
2020,job_category,生命科學技術員及有關助理專業人員,,生命科學技術員及有關助理專業人員,33020,,,raw_wages_2020.csv,98.0675,33670.68600708696,-5.969188854924445
2021,job_category,生命科學技術員及有關助理專業人員,,生命科學技術員及有關助理專業人員,34805,1400,,raw_wages_2021.csv,100,34805,3.3688472895214927
2022,job_category,生命科學技術員及有關助理專業人員,,生命科學技術員及有關助理專業人員,33109,,,raw_wages_2022.csv,102.94666666666667,32161.31330138583,-7.595709520511907
2023,job_category,生命科學技術員及有關助理專業人員,,生命科學技術員及有關助理專業人員,35303,,,raw_wages_2023.csv,105.5125,33458.59495320459,4.03367126106402
2024,job_category,生命科學技術員及有關助理專業人員,,生命科學技術員及有關助理專業人員,36590,,242,raw_wages_2024.csv,107.81333333333333,33938.28839970319,1.4336927392483156
2015,job_category,生物、植物及動物學有關專業人員,,生物、植物及動物學有關專業人員,37144,,,raw_wages_2015.csv,94.53999999999999,39289.18976094775,
2016,job_category,生物、植物及動物學有關專業人員,,生物、植物及動物學有關專業人員,51758,,,raw_wages_2016.csv,95.85666666666667,53995.201168411164,37.43017226097325
2017,job_category,生物、植物及動物學有關專業人員,,生物、植物及動物學有關專業人員,40451,,,raw_wages_2017.csv,96.4525,41938.778155050415,-22.328693573632098
2018,job_category,生物、植物及動物學有關專業人員,,生物、植物及動物學有關專業人員,41760,,,raw_wages_2018.csv,97.755,42719.04250421974,1.8604842188883808
2019,job_category,生物、植物及動物學有關專業人員,,生物、植物及動物學有關專業人員,45864,,,raw_wages_2019.csv,98.30166666666666,46656.380868415254,9.216822600381525
2020,job_category,生物、植物及動物學有關專業人員,,生物、植物及動物學有關專業人員,42212,,,raw_wages_2020.csv,98.0675,43043.82185739414,-7.74290449404893
2021,job_category,生物、植物及動物學有關專業人員,,生物、植物及動物學有關專業人員,44356,,,raw_wages_2021.csv,100,44356,3.0484703401876256
2022,job_category,生物、植物及動物學有關專業人員,,生物、植物及動物學有關專業人員,46403,,,raw_wages_2022.csv,102.94666666666667,45074.79601087942,1.6205158510222306
2023,job_category,生物、植物及動物學有關專業人員,,生物、植物及動物學有關專業人員,45711,,,raw_wages_2023.csv,105.5125,43322.82904869092,-3.8867995359660457
2024,job_category,生物、植物及動物學有關專業人員,,生物、植物及動物學有關專業人員,48712,,,raw_wages_2024.csv,107.81333333333333,45181.79569626515,4.290963190526931
2015,job_category,生產、運輸及有關事務人員,,生產、運輸及有關事務人員,27361,967,124,raw_wages_2015.csv,94.53999999999999,28941.188914745082,
2016,job_category,生產、運輸及有關事務人員,,生產、運輸及有關事務人員,25842,780,123,raw_wages_2016.csv,95.85666666666667,26959.00128664325,-6.849019347273389
2017,job_category,生產、運輸及有關事務人員,,生產、運輸及有關事務人員,27672,1211,136,raw_wages_2017.csv,96.4525,28689.76957569788,6.4200015076676165
2018,job_category,生產、運輸及有關事務人員,,生產、運輸及有關事務人員,29559,1000,141,raw_wages_2018.csv,97.755,30237.83949670094,5.395895275207718
2019,job_category,生產、運輸及有關事務人員,,生產、運輸及有關事務人員,28614,,303,raw_wages_2019.csv,98.30166666666666,29108.3569285024,-3.735328274104277
2020,job_category,生產、運輸及有關事務人員,,生產、運輸及有關事務人員,28814,988,158,raw_wages_2020.csv,98.0675,29381.803349733604,0.9394086444070249
2021,job_category,生產、運輸及有關事務人員,,生產、運輸及有關事務人員,29136,900,169,raw_wages_2021.csv,100,29136,-0.8365836051919318
2022,job_category,生產、運輸及有關事務人員,,生產、運輸及有關事務人員,30331,945,174,raw_wages_2022.csv,102.94666666666667,29462.828649138708,1.1217347924859622
2023,job_category,生產、運輸及有關事務人員,,生產、運輸及有關事務人員,31134,,184,raw_wages_2023.csv,105.5125,29507.404335979147,0.1512946613893451
2024,job_category,生產、運輸及有關事務人員,,生產、運輸及有關事務人員,31645,,183,raw_wages_2024.csv,107.81333333333333,29351.65718525847,-0.5278239622411252
2015,job_category,生產及專業服務經理人員,,生產及專業服務經理人員,58988,,,raw_wages_2015.csv,94.53999999999999,62394.753543473664,
2016,job_category,生產及專業服務經理人員,,生產及專業服務經理人員,59721,,,raw_wages_2016.csv,95.85666666666667,62302.39593838022,-0.14802142784183792
2017,job_category,生產及專業服務經理人員,,生產及專業服務經理人員,61894,,,raw_wages_2017.csv,96.4525,64170.4465928825,2.9983608597490496
2018,job_category,生產及專業服務經理人員,,生產及專業服務經理人員,70887,,,raw_wages_2018.csv,97.755,72514.96087156668,13.003671817377871
2019,job_category,生產及專業服務經理人員,,生產及專業服務經理人員,70681,,,raw_wages_2019.csv,98.30166666666666,71902.13797663656,-0.8450985666468402
2020,job_category,生產及專業服務經理人員,,生產及專業服務經理人員,70373,,,raw_wages_2020.csv,98.0675,71759.75731001607,-0.19802007371012564
2021,job_category,生產及專業服務經理人員,,生產及專業服務經理人員,76359,,,raw_wages_2021.csv,100,76359,6.409222748781485
2022,job_category,生產及專業服務經理人員,,生產及專業服務經理人員,68992,,,raw_wages_2022.csv,102.94666666666667,67017.22574796011,-12.234018585942575
2023,job_category,生產及專業服務經理人員,,生產及專業服務經理人員,69653,,,raw_wages_2023.csv,105.5125,66013.97938632863,-1.496997750107576
2024,job_category,生產及專業服務經理人員,,生產及專業服務經理人員,64194,,,raw_wages_2024.csv,107.81333333333333,59541.80064308682,-9.804254800888712
2015,job_category,社會工作助理專業人員,,社會工作助理專業人員,30000,,,raw_wages_2015.csv,94.53999999999999,31732.599957689872,
2016,job_category,社會工作助理專業人員,,社會工作助理專業人員,27537,,,raw_wages_2016.csv,95.85666666666667,28727.266404701466,-9.47080780331746
2017,job_category,社會工作助理專業人員,,社會工作助理專業人員,34806,,,raw_wages_2017.csv,96.4525,36086.156398227104,25.616394855868684
2018,job_category,社會工作助理專業人員,,社會工作助理專業人員,31043,,,raw_wages_2018.csv,97.755,31755.920413278098,-11.999715173771596
2019,job_category,社會工作助理專業人員,,社會工作助理專業人員,29381,,,raw_wages_2019.csv,98.30166666666666,29888.608195859684,-5.880201843047939
2020,job_category,社會工作助理專業人員,,社會工作助理專業人員,26647,,,raw_wages_2020.csv,98.0675,27172.10084890509,-9.08877164554921
2021,job_category,社會工作助理專業人員,,社會工作助理專業人員,32491,,,raw_wages_2021.csv,100,32491.000000000004,19.574854298795373
2022,job_category,社會工作助理專業人員,,社會工作助理專業人員,32638,,,raw_wages_2022.csv,102.94666666666667,31703.794845227298,-2.42284064747994
2023,job_category,社會工作助理專業人員,,社會工作助理專業人員,34671,,,raw_wages_2023.csv,105.5125,32859.613789835326,3.6456801157418006
2024,job_category,社會工作助理專業人員,,社會工作助理專業人員,35000,,,raw_wages_2024.csv,107.81333333333333,32463.517190205293,-1.2054207397670602
2015,job_category,移運設備操作人員,,移運設備操作人員,28187,2172,,raw_wages_2015.csv,94.53999999999999,29814.89316691348,
2016,job_category,移運設備操作人員,,移運設備操作人員,26589,1400,120,raw_wages_2016.csv,95.85666666666667,27738.289807698995,-6.964986752053692
2017,job_category,移運設備操作人員,,移運設備操作人員,27160,700,,raw_wages_2017.csv,96.4525,28158.938337523654,1.5164905001025186
